# Record_dt	File	Modify-time	How-long(hours)	Dependency

# Type: sz_vars_conv.sent:
2016-09-12T23:56	../RESULT/10/2016-09-08/net/0/url_cat_diff.sent	2016-09-09 06:21	30 hours (1 days)	-
2016-09-13T22:26	../RESULT/10/2016-09-09/net/0/url_cat_diff.sent	2016-09-10 07:04	31 hours (1 days)	-
2016-09-14T23:56	../RESULT/10/2016-09-10/net/0/url_cat_diff.sent	2016-09-11 06:26	30 hours (1 days)	-
2016-09-15T23:56	../RESULT/10/2016-09-11/net/0/url_cat_diff.sent	2016-09-12 06:43	30 hours (1 days)	-
2016-09-16T23:55	../RESULT/10/2016-09-12/net/0/url_cat_diff.sent	2016-09-13 08:17	32 hours (1 days)	-
2016-09-17T23:55	../RESULT/10/2016-09-13/net/0/url_cat_diff.sent	2016-09-14 06:46	30 hours (1 days)	-
2016-09-18T23:56	../RESULT/10/2016-09-14/net/0/url_cat_diff.sent	2016-09-15 06:32	30 hours (1 days)	-
2016-09-19T23:55	../RESULT/10/2016-09-15/net/0/url_cat_diff.sent	2016-09-16 06:22	30 hours (1 days)	-
2016-09-20T23:56	../RESULT/10/2016-09-16/net/0/url_cat_diff.sent	2016-09-17 06:51	30 hours (1 days)	-
2016-09-21T23:56	../RESULT/10/2016-09-17/net/0/url_cat_diff.sent	2016-09-18 06:42	30 hours (1 days)	-
2016-09-22T23:56	../RESULT/10/2016-09-18/net/0/url_cat_diff.sent	2016-09-19 06:26	30 hours (1 days)	-
2016-09-23T23:56	../RESULT/10/2016-09-19/net/0/url_cat_diff.sent	2016-09-20 07:08	31 hours (1 days)	-
2016-09-24T23:57	../RESULT/10/2016-09-20/net/0/url_cat_diff.sent	2016-09-21 07:43	31 hours (1 days)	-
2016-09-25T23:36	../RESULT/10/2016-09-21/net/0/url_cat_diff.sent	2016-09-22 06:31	30 hours (1 days)	-
2016-09-26T23:55	../RESULT/10/2016-09-22/net/0/url_cat_diff.sent	2016-09-23 07:29	31 hours (1 days)	-
2016-09-27T23:56	../RESULT/10/2016-09-23/net/0/url_cat_diff.sent	2016-09-24 10:06	34 hours (1 days)	-
2016-09-28T23:56	../RESULT/10/2016-09-24/net/0/url_cat_diff.sent	2016-09-25 07:43	31 hours (1 days)	-
2016-09-29T16:56	../RESULT/10/2016-09-25/net/0/url_cat_diff.sent	2016-09-26 06:32	30 hours (1 days)	-
2016-09-30T23:56	../RESULT/10/2016-09-26/net/0/url_cat_diff.sent	2016-09-27 08:04	32 hours (1 days)	-
2016-10-01T23:56	../RESULT/10/2016-09-27/net/0/url_cat_diff.sent	2016-09-28 10:49	34 hours (1 days)	-
2016-10-02T23:37	../RESULT/10/2016-09-28/net/0/url_cat_diff.sent	2016-09-29 10:20	34 hours (1 days)	-
2016-10-03T23:55	../RESULT/10/2016-09-29/net/0/url_cat_diff.sent	2016-09-30 06:47	30 hours (1 days)	-
2016-10-04T23:57	../RESULT/10/2016-09-30/net/0/url_cat_diff.sent	2016-10-01 06:48	30 hours (1 days)	-
2016-10-05T23:57	../RESULT/10/2016-10-01/net/0/url_cat_diff.sent	2016-10-02 07:41	31 hours (1 days)	-
2016-10-06T23:55	../RESULT/10/2016-10-02/net/0/url_cat_diff.sent	2016-10-03 06:27	30 hours (1 days)	-
2016-10-07T23:55	../RESULT/10/2016-10-03/net/0/url_cat_diff.sent	2016-10-04 06:50	30 hours (1 days)	-
2016-10-08T23:55	../RESULT/10/2016-10-04/net/0/url_cat_diff.sent	2016-10-05 06:51	30 hours (1 days)	-
2016-10-09T23:55	../RESULT/10/2016-10-05/net/0/url_cat_diff.sent	2016-10-06 06:44	30 hours (1 days)	-
2016-10-10T23:56	../RESULT/10/2016-10-06/net/0/url_cat_diff.sent	2016-10-07 15:08	39 hours (1 days)	-
2016-10-11T23:37	../RESULT/10/2016-10-07/net/0/url_cat_diff.sent	2016-10-08 07:13	31 hours (1 days)	-
2016-10-12T23:56	../RESULT/10/2016-10-08/net/0/url_cat_diff.sent	2016-10-09 07:14	31 hours (1 days)	-
2016-10-13T23:56	../RESULT/10/2016-10-09/net/0/url_cat_diff.sent	2016-10-10 06:25	30 hours (1 days)	-
2016-10-14T23:56	../RESULT/10/2016-10-10/net/0/url_cat_diff.sent	2016-10-11 06:57	30 hours (1 days)	-
2016-10-15T23:55	../RESULT/10/2016-10-11/net/0/url_cat_diff.sent	2016-10-12 08:28	32 hours (1 days)	-
2016-10-20T23:57	../RESULT/10/2016-10-16/net/0/url_cat_diff.sent	2016-10-17 06:28	30 hours (1 days)	-
2016-10-21T23:55	../RESULT/10/2016-10-17/net/0/url_cat_diff.sent	2016-10-18 06:53	30 hours (1 days)	-
2016-10-22T23:55	../RESULT/10/2016-10-18/net/0/url_cat_diff.sent	2016-10-19 12:00	36 hours (1 days)	-
2016-10-23T23:45	../RESULT/10/2016-10-19/net/0/url_cat_diff.sent	2016-10-20 09:31	33 hours (1 days)	-
2016-10-24T23:55	../RESULT/10/2016-10-20/net/0/url_cat_diff.sent	2016-10-21 06:25	30 hours (1 days)	-
2016-10-25T15:57	../RESULT/10/2016-10-21/net/0/url_cat_diff.sent	2016-10-22 07:04	31 hours (1 days)	-
2016-10-26T23:56	../RESULT/10/2016-10-22/net/0/url_cat_diff.sent	2016-10-23 06:36	30 hours (1 days)	-
2016-10-27T23:36	../RESULT/10/2016-10-23/net/0/url_cat_diff.sent	2016-10-24 06:41	30 hours (1 days)	-
2016-10-28T23:56	../RESULT/10/2016-10-24/net/0/url_cat_diff.sent	2016-10-25 06:36	30 hours (1 days)	-
2016-10-29T23:56	../RESULT/10/2016-10-25/net/0/url_cat_diff.sent	2016-10-26 14:19	38 hours (1 days)	-
2016-10-30T23:56	../RESULT/10/2016-10-26/net/0/url_cat_diff.sent	2016-10-28 00:26	48 hours (2 days)	-
2016-10-31T23:56	../RESULT/10/2016-10-27/net/0/url_cat_diff.sent	2016-10-28 07:05	31 hours (1 days)	-
2016-11-01T23:16	../RESULT/10/2016-10-28/net/0/url_cat_diff.sent	2016-10-29 07:03	31 hours (1 days)	-
2016-11-02T23:16	../RESULT/10/2016-10-29/net/0/url_cat_diff.sent	2016-10-30 06:50	30 hours (1 days)	-
2016-11-03T23:56	../RESULT/10/2016-10-30/net/0/url_cat_diff.sent	2016-10-31 06:27	30 hours (1 days)	-
2016-11-04T23:56	../RESULT/10/2016-10-31/net/0/url_cat_diff.sent	2016-11-01 06:54	30 hours (1 days)	-
2016-11-05T23:55	../RESULT/10/2016-11-01/net/0/url_cat_diff.sent	2016-11-02 07:13	31 hours (1 days)	-
2016-11-06T23:55	../RESULT/10/2016-11-02/net/0/url_cat_diff.sent	2016-11-03 07:49	31 hours (1 days)	-
2016-11-07T23:56	../RESULT/10/2016-11-03/net/0/url_cat_diff.sent	2016-11-04 06:31	30 hours (1 days)	-
2016-11-08T14:36	../RESULT/10/2016-11-04/net/0/url_cat_diff.sent	2016-11-05 06:54	30 hours (1 days)	-
2016-11-09T23:56	../RESULT/10/2016-11-05/net/0/url_cat_diff.sent	2016-11-06 07:35	31 hours (1 days)	-
2016-11-10T23:55	../RESULT/10/2016-11-06/net/0/url_cat_diff.sent	2016-11-07 06:41	30 hours (1 days)	-
2016-11-11T23:57	../RESULT/10/2016-11-07/net/0/url_cat_diff.sent	2016-11-08 07:07	31 hours (1 days)	-
2016-11-12T23:45	../RESULT/10/2016-11-08/net/0/url_cat_diff.sent	2016-11-09 08:49	32 hours (1 days)	-
2016-11-13T23:56	../RESULT/10/2016-11-09/net/0/url_cat_diff.sent	2016-11-10 06:44	30 hours (1 days)	-
2016-11-14T23:55	../RESULT/10/2016-11-10/net/0/url_cat_diff.sent	2016-11-11 06:52	30 hours (1 days)	-
2016-11-15T23:05	../RESULT/10/2016-11-11/net/0/url_cat_diff.sent	2016-11-12 07:02	31 hours (1 days)	-
2016-11-16T23:56	../RESULT/10/2016-11-12/net/0/url_cat_diff.sent	2016-11-13 06:52	30 hours (1 days)	-
2016-11-17T23:55	../RESULT/10/2016-11-13/net/0/url_cat_diff.sent	2016-11-14 06:55	30 hours (1 days)	-
2016-11-18T23:56	../RESULT/10/2016-11-14/net/0/url_cat_diff.sent	2016-11-15 07:08	31 hours (1 days)	-
2016-11-19T23:56	../RESULT/10/2016-11-15/net/0/url_cat_diff.sent	2016-11-16 06:41	30 hours (1 days)	-
2016-11-20T23:55	../RESULT/10/2016-11-16/net/0/url_cat_diff.sent	2016-11-17 07:03	31 hours (1 days)	-
2016-11-21T23:57	../RESULT/10/2016-11-17/net/0/url_cat_diff.sent	2016-11-18 07:18	31 hours (1 days)	-
2016-11-22T23:16	../RESULT/10/2016-11-18/net/0/url_cat_diff.sent	2016-11-19 08:47	32 hours (1 days)	-
2016-11-23T23:56	../RESULT/10/2016-11-19/net/0/url_cat_diff.sent	2016-11-20 07:27	31 hours (1 days)	-
2016-11-24T13:35	../RESULT/10/2016-11-20/net/0/url_cat_diff.sent	2016-11-21 06:56	30 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-21/net/0/url_cat_diff.sent	2016-11-22 07:13	31 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-22/net/0/url_cat_diff.sent	2016-11-23 06:52	30 hours (1 days)	-
2016-11-24T13:36	../RESULT/10/2016-11-23/net/0/url_cat_diff.sent	2016-11-24 07:14	31 hours (1 days)	-
2016-11-24T13:38	../RESULT/10/2016-11-24/net/0/url_cat_diff.sent	(-)	-	(wait_for [21]: ../RESULT/10/2016-11-24/net/0/2016-11-25T00.gz)
2016-06-14T21:55	../RESULT/10/2016-06-10/ssp/3/url_cat_diff.sent	2016-06-11 13:04	37 hours (1 days)	-
2016-06-15T22:06	../RESULT/10/2016-06-11/ssp/3/url_cat_diff.sent	2016-06-12 13:52	37 hours (1 days)	-
2016-06-16T23:57	../RESULT/10/2016-06-12/ssp/3/url_cat_diff.sent	2016-06-13 11:38	35 hours (1 days)	-
2016-06-18T00:01	../RESULT/10/2016-06-13/ssp/3/url_cat_diff.sent	2016-06-14 10:51	34 hours (1 days)	-
2016-06-19T00:00	../RESULT/10/2016-06-14/ssp/3/url_cat_diff.sent	2016-06-16 10:37	58 hours (2 days)	-
2016-06-19T23:55	../RESULT/10/2016-06-15/ssp/3/url_cat_diff.sent	2016-06-16 14:58	38 hours (1 days)	-
2016-06-20T23:55	../RESULT/10/2016-06-16/ssp/3/url_cat_diff.sent	2016-06-17 10:30	34 hours (1 days)	-
2016-06-21T23:48	../RESULT/10/2016-06-17/ssp/3/url_cat_diff.sent	2016-06-18 14:35	38 hours (1 days)	-
2016-06-23T00:02	../RESULT/10/2016-06-18/ssp/3/url_cat_diff.sent	2016-06-19 17:49	41 hours (1 days)	-
2016-06-23T23:58	../RESULT/10/2016-06-19/ssp/3/url_cat_diff.sent	2016-06-20 10:21	34 hours (1 days)	-
2016-06-24T23:55	../RESULT/10/2016-06-20/ssp/3/url_cat_diff.sent	2016-06-21 11:31	35 hours (1 days)	-
2016-06-25T23:55	../RESULT/10/2016-06-21/ssp/3/url_cat_diff.sent	2016-06-22 11:29	35 hours (1 days)	-
2016-06-26T23:55	../RESULT/10/2016-06-22/ssp/3/url_cat_diff.sent	2016-06-23 12:06	36 hours (1 days)	-
2016-06-27T23:59	../RESULT/10/2016-06-23/ssp/3/url_cat_diff.sent	2016-06-24 17:57	41 hours (1 days)	-
2016-06-28T23:55	../RESULT/10/2016-06-24/ssp/3/url_cat_diff.sent	2016-06-25 14:48	38 hours (1 days)	-
2016-06-29T23:58	../RESULT/10/2016-06-25/ssp/3/url_cat_diff.sent	2016-06-26 10:43	34 hours (1 days)	-
2016-06-30T23:07	../RESULT/10/2016-06-26/ssp/3/url_cat_diff.sent	2016-06-27 10:24	34 hours (1 days)	-
2016-07-01T23:57	../RESULT/10/2016-06-27/ssp/3/url_cat_diff.sent	2016-06-28 11:28	35 hours (1 days)	-
2016-07-02T23:55	../RESULT/10/2016-06-28/ssp/3/url_cat_diff.sent	2016-06-29 11:36	35 hours (1 days)	-
2016-07-03T23:55	../RESULT/10/2016-06-29/ssp/3/url_cat_diff.sent	2016-06-30 10:51	34 hours (1 days)	-
2016-07-04T23:55	../RESULT/10/2016-06-30/ssp/3/url_cat_diff.sent	2016-07-01 14:16	38 hours (1 days)	-
2016-07-05T23:55	../RESULT/10/2016-07-01/ssp/3/url_cat_diff.sent	2016-07-02 11:53	35 hours (1 days)	-
2016-07-07T00:01	../RESULT/10/2016-07-02/ssp/3/url_cat_diff.sent	2016-07-03 10:36	34 hours (1 days)	-
2016-07-07T23:39	../RESULT/10/2016-07-03/ssp/3/url_cat_diff.sent	2016-07-04 10:22	34 hours (1 days)	-
2016-07-08T23:57	../RESULT/10/2016-07-04/ssp/3/url_cat_diff.sent	2016-07-05 12:13	36 hours (1 days)	-
2016-07-09T23:55	../RESULT/10/2016-07-05/ssp/3/url_cat_diff.sent	2016-07-06 12:26	36 hours (1 days)	-
2016-07-10T23:55	../RESULT/10/2016-07-06/ssp/3/url_cat_diff.sent	2016-07-07 11:04	35 hours (1 days)	-
2016-07-11T23:57	../RESULT/10/2016-07-07/ssp/3/url_cat_diff.sent	2016-07-08 14:19	38 hours (1 days)	-
2016-07-12T22:47	../RESULT/10/2016-07-08/ssp/3/url_cat_diff.sent	2016-07-09 14:34	38 hours (1 days)	-
2016-07-13T23:55	../RESULT/10/2016-07-09/ssp/3/url_cat_diff.sent	2016-07-10 10:47	34 hours (1 days)	-
2016-07-14T23:58	../RESULT/10/2016-07-10/ssp/3/url_cat_diff.sent	2016-07-11 11:51	35 hours (1 days)	-
2016-07-16T00:02	../RESULT/10/2016-07-11/ssp/3/url_cat_diff.sent	2016-07-12 12:03	36 hours (1 days)	-
2016-07-16T23:58	../RESULT/10/2016-07-12/ssp/3/url_cat_diff.sent	2016-07-13 11:24	35 hours (1 days)	-
2016-07-17T23:56	../RESULT/10/2016-07-13/ssp/3/url_cat_diff.sent	2016-07-14 10:55	34 hours (1 days)	-
2016-07-18T23:55	../RESULT/10/2016-07-14/ssp/3/url_cat_diff.sent	2016-07-15 18:36	42 hours (1 days)	-
2016-07-19T23:58	../RESULT/10/2016-07-15/ssp/3/url_cat_diff.sent	2016-07-16 12:04	36 hours (1 days)	-
2016-07-20T23:55	../RESULT/10/2016-07-16/ssp/3/url_cat_diff.sent	2016-07-17 10:10	34 hours (1 days)	-
2016-07-21T23:07	../RESULT/10/2016-07-17/ssp/3/url_cat_diff.sent	2016-07-18 11:52	35 hours (1 days)	-
2016-07-23T00:02	../RESULT/10/2016-07-18/ssp/3/url_cat_diff.sent	2016-07-19 11:40	35 hours (1 days)	-
2016-07-24T00:00	../RESULT/10/2016-07-19/ssp/3/url_cat_diff.sent	2016-07-20 11:27	35 hours (1 days)	-
2016-07-25T00:00	../RESULT/10/2016-07-20/ssp/3/url_cat_diff.sent	2016-07-21 11:35	35 hours (1 days)	-
2016-07-25T23:56	../RESULT/10/2016-07-21/ssp/3/url_cat_diff.sent	2016-07-22 17:21	41 hours (1 days)	-
2016-07-26T23:48	../RESULT/10/2016-07-22/ssp/3/url_cat_diff.sent	2016-07-23 15:45	39 hours (1 days)	-
2016-07-27T23:55	../RESULT/10/2016-07-23/ssp/3/url_cat_diff.sent	2016-07-24 11:37	35 hours (1 days)	-
2016-07-28T17:46	../RESULT/10/2016-07-24/ssp/3/url_cat_diff.sent	2016-07-25 11:51	35 hours (1 days)	-
2016-07-29T23:55	../RESULT/10/2016-07-25/ssp/3/url_cat_diff.sent	2016-07-26 12:10	36 hours (1 days)	-
2016-07-30T23:55	../RESULT/10/2016-07-26/ssp/3/url_cat_diff.sent	2016-07-27 11:31	35 hours (1 days)	-
2016-07-31T23:55	../RESULT/10/2016-07-27/ssp/3/url_cat_diff.sent	2016-07-28 11:26	35 hours (1 days)	-
2016-08-01T23:56	../RESULT/10/2016-07-28/ssp/3/url_cat_diff.sent	2016-07-29 13:57	37 hours (1 days)	-
2016-08-02T23:59	../RESULT/10/2016-07-29/ssp/3/url_cat_diff.sent	2016-07-30 14:07	38 hours (1 days)	-
2016-08-03T23:57	../RESULT/10/2016-07-30/ssp/3/url_cat_diff.sent	2016-07-31 10:24	34 hours (1 days)	-
2016-08-04T23:57	../RESULT/10/2016-07-31/ssp/3/url_cat_diff.sent	2016-08-01 11:27	35 hours (1 days)	-
2016-08-05T23:58	../RESULT/10/2016-08-01/ssp/3/url_cat_diff.sent	2016-08-02 13:53	37 hours (1 days)	-
2016-08-06T23:25	../RESULT/10/2016-08-02/ssp/3/url_cat_diff.sent	2016-08-03 11:54	35 hours (1 days)	-
2016-08-07T23:47	../RESULT/10/2016-08-03/ssp/3/url_cat_diff.sent	2016-08-04 11:59	35 hours (1 days)	-
2016-08-08T23:55	../RESULT/10/2016-08-04/ssp/3/url_cat_diff.sent	2016-08-05 22:47	46 hours (1 days)	-
2016-08-09T22:57	../RESULT/10/2016-08-05/ssp/3/url_cat_diff.sent	2016-08-06 12:57	36 hours (1 days)	-
2016-08-10T23:58	../RESULT/10/2016-08-06/ssp/3/url_cat_diff.sent	2016-08-07 11:00	35 hours (1 days)	-
2016-08-11T22:19	../RESULT/10/2016-08-07/ssp/3/url_cat_diff.sent	2016-08-08 12:04	36 hours (1 days)	-
2016-08-12T23:55	../RESULT/10/2016-08-08/ssp/3/url_cat_diff.sent	2016-08-09 12:15	36 hours (1 days)	-
2016-08-13T23:55	../RESULT/10/2016-08-09/ssp/3/url_cat_diff.sent	2016-08-10 12:16	36 hours (1 days)	-
2016-08-14T23:55	../RESULT/10/2016-08-10/ssp/3/url_cat_diff.sent	2016-08-11 12:22	36 hours (1 days)	-
2016-08-15T23:55	../RESULT/10/2016-08-11/ssp/3/url_cat_diff.sent	2016-08-12 17:59	41 hours (1 days)	-
2016-08-17T00:01	../RESULT/10/2016-08-12/ssp/3/url_cat_diff.sent	2016-08-13 15:28	39 hours (1 days)	-
2016-08-17T23:58	../RESULT/10/2016-08-13/ssp/3/url_cat_diff.sent	2016-08-14 13:54	37 hours (1 days)	-
2016-08-18T18:57	../RESULT/10/2016-08-14/ssp/3/url_cat_diff.sent	2016-08-15 14:42	38 hours (1 days)	-
2016-08-20T00:02	../RESULT/10/2016-08-15/ssp/3/url_cat_diff.sent	2016-08-16 12:28	36 hours (1 days)	-
2016-08-20T23:37	../RESULT/10/2016-08-16/ssp/3/url_cat_diff.sent	2016-08-17 12:00	36 hours (1 days)	-
2016-08-21T23:55	../RESULT/10/2016-08-17/ssp/3/url_cat_diff.sent	2016-08-18 12:09	36 hours (1 days)	-
2016-08-22T23:55	../RESULT/10/2016-08-18/ssp/3/url_cat_diff.sent	2016-08-19 12:57	36 hours (1 days)	-
2016-08-23T23:57	../RESULT/10/2016-08-19/ssp/3/url_cat_diff.sent	2016-08-20 12:46	36 hours (1 days)	-
2016-08-24T23:56	../RESULT/10/2016-08-20/ssp/3/url_cat_diff.sent	2016-08-21 10:55	34 hours (1 days)	-
2016-08-25T23:17	../RESULT/10/2016-08-21/ssp/3/url_cat_diff.sent	2016-08-22 12:20	36 hours (1 days)	-
2016-08-26T23:57	../RESULT/10/2016-08-22/ssp/3/url_cat_diff.sent	2016-08-23 12:05	36 hours (1 days)	-
2016-08-27T23:57	../RESULT/10/2016-08-23/ssp/3/url_cat_diff.sent	2016-08-24 12:06	36 hours (1 days)	-
2016-08-28T23:55	../RESULT/10/2016-08-24/ssp/3/url_cat_diff.sent	2016-08-25 11:56	35 hours (1 days)	-
2016-08-29T23:57	../RESULT/10/2016-08-25/ssp/3/url_cat_diff.sent	2016-08-26 16:26	40 hours (1 days)	-
2016-08-30T23:37	../RESULT/10/2016-08-26/ssp/3/url_cat_diff.sent	2016-08-27 15:05	39 hours (1 days)	-
2016-08-31T23:58	../RESULT/10/2016-08-27/ssp/3/url_cat_diff.sent	2016-08-28 10:52	34 hours (1 days)	-
2016-09-01T23:58	../RESULT/10/2016-08-28/ssp/3/url_cat_diff.sent	2016-08-29 12:57	36 hours (1 days)	-
2016-09-02T23:56	../RESULT/10/2016-08-29/ssp/3/url_cat_diff.sent	2016-08-30 13:16	37 hours (1 days)	-
2016-09-03T23:49	../RESULT/10/2016-08-30/ssp/3/url_cat_diff.sent	2016-08-31 12:22	36 hours (1 days)	-
2016-09-04T23:55	../RESULT/10/2016-08-31/ssp/3/url_cat_diff.sent	2016-09-01 12:03	36 hours (1 days)	-
2016-09-05T23:57	../RESULT/10/2016-09-01/ssp/3/url_cat_diff.sent	2016-09-02 12:16	36 hours (1 days)	-
2016-09-06T23:47	../RESULT/10/2016-09-02/ssp/3/url_cat_diff.sent	2016-09-03 19:13	43 hours (1 days)	-
2016-09-07T23:55	../RESULT/10/2016-09-03/ssp/3/url_cat_diff.sent	2016-09-04 13:52	37 hours (1 days)	-
2016-09-08T21:05	../RESULT/10/2016-09-04/ssp/3/url_cat_diff.sent	2016-09-05 12:27	36 hours (1 days)	-
2016-09-10T00:00	../RESULT/10/2016-09-05/ssp/3/url_cat_diff.sent	2016-09-06 13:24	37 hours (1 days)	-
2016-09-10T23:55	../RESULT/10/2016-09-06/ssp/3/url_cat_diff.sent	2016-09-07 13:18	37 hours (1 days)	-
2016-09-11T23:35	../RESULT/10/2016-09-07/ssp/3/url_cat_diff.sent	2016-09-08 12:51	36 hours (1 days)	-
2016-09-12T23:58	../RESULT/10/2016-09-08/ssp/3/url_cat_diff.sent	2016-09-09 12:51	36 hours (1 days)	-
2016-09-13T22:27	../RESULT/10/2016-09-09/ssp/3/url_cat_diff.sent	2016-09-10 14:24	38 hours (1 days)	-
2016-09-14T23:58	../RESULT/10/2016-09-10/ssp/3/url_cat_diff.sent	2016-09-11 11:17	35 hours (1 days)	-
2016-09-15T23:56	../RESULT/10/2016-09-11/ssp/3/url_cat_diff.sent	2016-09-12 12:56	36 hours (1 days)	-
2016-09-16T23:57	../RESULT/10/2016-09-12/ssp/3/url_cat_diff.sent	2016-09-13 13:29	37 hours (1 days)	-
2016-09-17T23:55	../RESULT/10/2016-09-13/ssp/3/url_cat_diff.sent	2016-09-14 16:22	40 hours (1 days)	-
2016-09-18T23:56	../RESULT/10/2016-09-14/ssp/3/url_cat_diff.sent	2016-09-15 12:30	36 hours (1 days)	-
2016-09-19T23:55	../RESULT/10/2016-09-15/ssp/3/url_cat_diff.sent	2016-09-16 11:22	35 hours (1 days)	-
2016-09-21T00:00	../RESULT/10/2016-09-16/ssp/3/url_cat_diff.sent	2016-09-17 12:46	36 hours (1 days)	-
2016-09-22T00:01	../RESULT/10/2016-09-17/ssp/3/url_cat_diff.sent	2016-09-18 11:17	35 hours (1 days)	-
2016-09-22T23:57	../RESULT/10/2016-09-18/ssp/3/url_cat_diff.sent	2016-09-19 12:44	36 hours (1 days)	-
2016-09-23T23:58	../RESULT/10/2016-09-19/ssp/3/url_cat_diff.sent	2016-09-20 21:13	45 hours (1 days)	-
2016-09-24T23:58	../RESULT/10/2016-09-20/ssp/3/url_cat_diff.sent	2016-09-21 18:57	42 hours (1 days)	-
2016-09-25T23:37	../RESULT/10/2016-09-21/ssp/3/url_cat_diff.sent	2016-09-22 13:21	37 hours (1 days)	-
2016-09-26T23:55	../RESULT/10/2016-09-22/ssp/3/url_cat_diff.sent	2016-09-23 13:53	37 hours (1 days)	-
2016-09-27T23:57	../RESULT/10/2016-09-23/ssp/3/url_cat_diff.sent	2016-09-25 07:45	55 hours (2 days)	-
2016-09-28T23:57	../RESULT/10/2016-09-24/ssp/3/url_cat_diff.sent	2016-09-25 20:56	44 hours (1 days)	-
2016-09-29T16:56	../RESULT/10/2016-09-25/ssp/3/url_cat_diff.sent	2016-09-26 18:31	42 hours (1 days)	-
2016-09-30T23:57	../RESULT/10/2016-09-26/ssp/3/url_cat_diff.sent	2016-09-27 15:00	39 hours (1 days)	-
2016-10-01T23:56	../RESULT/10/2016-09-27/ssp/3/url_cat_diff.sent	2016-09-28 15:05	39 hours (1 days)	-
2016-10-02T23:41	../RESULT/10/2016-09-28/ssp/3/url_cat_diff.sent	2016-09-29 23:45	47 hours (1 days)	-
2016-10-03T23:55	../RESULT/10/2016-09-29/ssp/3/url_cat_diff.sent	2016-09-30 13:28	37 hours (1 days)	-
2016-10-05T00:00	../RESULT/10/2016-09-30/ssp/3/url_cat_diff.sent	2016-10-01 14:26	38 hours (1 days)	-
2016-10-06T00:01	../RESULT/10/2016-10-01/ssp/3/url_cat_diff.sent	2016-10-02 16:29	40 hours (1 days)	-
2016-10-06T23:56	../RESULT/10/2016-10-02/ssp/3/url_cat_diff.sent	2016-10-03 13:07	37 hours (1 days)	-
2016-10-07T23:56	../RESULT/10/2016-10-03/ssp/3/url_cat_diff.sent	2016-10-04 14:03	38 hours (1 days)	-
2016-10-08T23:57	../RESULT/10/2016-10-04/ssp/3/url_cat_diff.sent	2016-10-05 15:24	39 hours (1 days)	-
2016-10-09T23:56	../RESULT/10/2016-10-05/ssp/3/url_cat_diff.sent	2016-10-06 12:53	36 hours (1 days)	-
2016-10-10T23:57	../RESULT/10/2016-10-06/ssp/3/url_cat_diff.sent	2016-10-07 20:47	44 hours (1 days)	-
2016-10-11T23:40	../RESULT/10/2016-10-07/ssp/3/url_cat_diff.sent	2016-10-08 17:59	41 hours (1 days)	-
2016-10-12T23:59	../RESULT/10/2016-10-08/ssp/3/url_cat_diff.sent	2016-10-09 14:00	38 hours (1 days)	-
2016-10-13T23:59	../RESULT/10/2016-10-09/ssp/3/url_cat_diff.sent	2016-10-10 14:18	38 hours (1 days)	-
2016-10-14T23:57	../RESULT/10/2016-10-10/ssp/3/url_cat_diff.sent	2016-10-11 15:08	39 hours (1 days)	-
2016-10-15T23:55	../RESULT/10/2016-10-11/ssp/3/url_cat_diff.sent	2016-10-12 15:24	39 hours (1 days)	-
2016-10-21T00:00	../RESULT/10/2016-10-16/ssp/3/url_cat_diff.sent	2016-10-17 15:45	39 hours (1 days)	-
2016-10-21T23:56	../RESULT/10/2016-10-17/ssp/3/url_cat_diff.sent	2016-10-19 01:30	49 hours (2 days)	-
2016-10-22T23:55	../RESULT/10/2016-10-18/ssp/3/url_cat_diff.sent	2016-10-20 00:11	48 hours (2 days)	-
2016-10-23T23:45	../RESULT/10/2016-10-19/ssp/3/url_cat_diff.sent	2016-10-20 20:23	44 hours (1 days)	-
2016-10-24T23:55	../RESULT/10/2016-10-20/ssp/3/url_cat_diff.sent	2016-10-21 14:27	38 hours (1 days)	-
2016-10-25T16:00	../RESULT/10/2016-10-21/ssp/3/url_cat_diff.sent	2016-10-22 17:34	41 hours (1 days)	-
2016-10-26T23:56	../RESULT/10/2016-10-22/ssp/3/url_cat_diff.sent	2016-10-23 15:10	39 hours (1 days)	-
2016-10-27T23:37	../RESULT/10/2016-10-23/ssp/3/url_cat_diff.sent	2016-10-24 14:18	38 hours (1 days)	-
2016-10-28T23:57	../RESULT/10/2016-10-24/ssp/3/url_cat_diff.sent	2016-10-26 03:29	51 hours (2 days)	-
2016-10-29T23:58	../RESULT/10/2016-10-25/ssp/3/url_cat_diff.sent	2016-10-26 22:02	46 hours (1 days)	-
2016-10-30T23:57	../RESULT/10/2016-10-26/ssp/3/url_cat_diff.sent	2016-10-28 11:59	59 hours (2 days)	-
2016-10-31T23:57	../RESULT/10/2016-10-27/ssp/3/url_cat_diff.sent	2016-10-28 17:44	41 hours (1 days)	-
2016-11-01T23:17	../RESULT/10/2016-10-28/ssp/3/url_cat_diff.sent	2016-10-29 14:40	38 hours (1 days)	-
2016-11-02T23:18	../RESULT/10/2016-10-29/ssp/3/url_cat_diff.sent	2016-10-30 15:17	39 hours (1 days)	-
2016-11-03T23:28	../RESULT/10/2016-10-30/ssp/3/url_cat_diff.sent	2016-10-31 16:28	40 hours (1 days)	-
